date,review,cleaned_review
il y a 9 mois,trop gentille tata mag 🌴le meilleur bk …,trop gentille tata mag le meilleur bk
il y a 4 ans,"Un beau bordel. Pas de respect envers l'autre. Limite planète des singes. Tu te fais bousculer comme dans une foire.
Pauvre personnels qui TAF là. Respect ! chapeau !",un beau bordel pas de respect envers lautre limite planete des singes tu te fais bousculer comme dans une foire pauvre personnels qui taf la respect chapeau
il y a 10 mois,"Service parfait
Rachel est très gentille",service parfait rachel est tres gentille
il y a un an,"Très bon, très propre et très sympathique et cool !! Merciiiii",tres bon tres propre et tres sympathique et cool merciiiii
il y a 5 ans,"20 euros pour deux burgers sans menu et une box, 25 minutes d attente a 14h30, cette premiere experience ne m a pas ravi.
je vous en dis plus la prochaine fois",euros pour deux burgers sans menu et une box minutes d attente a h cette premiere experience ne m a pas ravi je vous en dis plus la prochaine fois
il y a 10 mois,Très bonne visite et bon accueil . Rachel,tres bonne visite et bon accueil rachel
il y a 4 ans,"La seule différence avec les autres burger king, c'est qu'il est sur le vieux port ... ! La vue au 1er étage est assez sympa, et il n'est jamais vraiment bondé contrairement à ce qu'on pourrait croire vu sa localisation.",la seule difference avec les autres burger king cest quil est sur le vieux port la vue au er etage est assez sympa et il nest jamais vraiment bonde contrairement a ce quon pourrait croire vu sa localisation
il y a un an,"très bon accueil et service très rapide !
Je recommande",tres bon accueil et service tres rapide je recommande
il y a un an,Super bonne expérience le personnel est très sympathique,super bonne experience le personnel est tres sympathique
il y a 11 mois,"Super restaurant service impeccable
! Au top",super restaurant service impeccable au top
il y a un an,Le restaurant est très propre l’accueil est chaleureux et un beau sourire de l’hôtesse Maguéma !,le restaurant est tres propre laccueil est chaleureux et un beau sourire de lhotesse maguema
il y a un an,Personnel correct mais déçu par le manque d'hygiène du lieu. Nourriture correct.,personnel correct mais decu par le manque dhygiene du lieu nourriture correct
il y a 3 ans,Très bon accueil ❤️,tres bon accueil
il y a 11 mois,"Service client au petit soins, merci Tata Mag !",service client au petit soins merci tata mag
il y a un an,Visité le 28 mai 2022. Menu chicken Louisiane steakhouse très insipide (manque de sauce et de saveur). Coca très dilué.,visite le mai menu chicken louisiane steakhouse tres insipide manque de sauce et de saveur coca tres dilue
il y a un an,"L'accueil de Maguema est parfait.

Elle nous a même promis une glace.",laccueil de maguema est parfait elle nous a meme promis une glace
il y a 3 ans,"Acceuil sympa , mais panneaux de commande un peu confus , sinon produits satisfaisant , attente raisonnable . Je recommande",acceuil sympa mais panneaux de commande un peu confus sinon produits satisfaisant attente raisonnable je recommande
il y a un an,Bon moment dans ce restaurant et très belle vue sur le port de Marseille.,bon moment dans ce restaurant et tres belle vue sur le port de marseille
il y a 8 mois,"Tables sales, assenceur en panne alors que j'ai bien bébé en poussette,",tables sales assenceur en panne alors que jai bien bebe en poussette
il y a 6 ans,"Ce Fast-food n était pas très propre lorsque j y suis allé, leurs burgers ne sont pas bon (pour moi),mais une vue imprenable sur le Vieux port, peut à la rigueur faire passer le mauvais goût du burgers. Mais je suis pas une adepte des fast-foods, je ne suis donc pas une référence pour cet avis.",ce fastfood n etait pas tres propre lorsque j y suis alle leurs burgers ne sont pas bon pour moimais une vue imprenable sur le vieux port peut a la rigueur faire passer le mauvais gout du burgers mais je suis pas une adepte des fastfoods je ne suis donc pas une reference pour cet avis
il y a 6 mois,Tata mag service incroyable,tata mag service incroyable
il y a 4 ans,"À l'époque où il s'agissait encore du Quick Vieux-Port, il était mon fast food préféré à Marseille, avec sa salle en étage avec vue sur le Port qui me faisait rêver… Des années après, m'y revoilà pour enfin essayer Burger King pour la …",a lepoque ou il sagissait encore du quick vieuxport il etait mon fast food prefere a marseille avec sa salle en etage avec vue sur le port qui me faisait rever des annees apres my revoila pour enfin essayer burger king pour la
il y a 8 mois,très sympas @Rachel merci beaucoup!,tres sympas rachel merci beaucoup
il y a 9 mois,"Très bien, Maguema est très gentille 👍👍👍 …",tres bien maguema est tres gentille
il y a 11 mois,Maguema est tellement accueillante et souriante très adorable 😘😘😘😘 …,maguema est tellement accueillante et souriante tres adorable
il y a un an,Personnel egrie ouverture trop tardive la matin 10h pour un petit dej vraiment du n'importe quoi,personnel egrie ouverture trop tardive la matin h pour un petit dej vraiment du nimporte quoi
il y a un an,C’est bon le service et rapide et on a une belle vue sur le vieux port,cest bon le service et rapide et on a une belle vue sur le vieux port
il y a 2 ans,"Maguema est trop gentille, elle rend l’expérience normalement désagréable du pass sanitaire agréable merci pour l’accueil 😀 …",maguema est trop gentille elle rend lexperience normalement desagreable du pass sanitaire agreable merci pour laccueil
il y a 7 mois,Très bonne relation clientèle !,tres bonne relation clientele
il y a un an,"Hôtesse Maguema très très gentille, repas excellent.
Étant parisien, mon Weekend à Marseille commence très bien",hotesse maguema tres tres gentille repas excellent etant parisien mon weekend a marseille commence tres bien
il y a un an,Très bon accueil! Équipe au top! Vue imprenable sur le vieux port! Merci à Bilal et maguema !,tres bon accueil equipe au top vue imprenable sur le vieux port merci a bilal et maguema
il y a 10 mois,Maguema est super  sympathique! Meilleur service!,maguema est super sympathique meilleur service
il y a 10 mois,"Maguema est merveilleuse, très gentille et serviable",maguema est merveilleuse tres gentille et serviable
il y a 2 ans,Maguema nous recu avec un grand et beau oup de gentillesse.  Merci pour la propreté et l'accueil,maguema nous recu avec un grand et beau oup de gentillesse merci pour la proprete et laccueil
il y a 10 mois,Tres bon service personnel tres sympa,tres bon service personnel tres sympa
il y a 10 mois,Tata Mag arrive à jongler avec les burger. Incroyable !,tata mag arrive a jongler avec les burger incroyable
il y a un an,"Maguema très bonne serveuse, très gentil et accueil chaleureux",maguema tres bonne serveuse tres gentil et accueil chaleureux
il y a un an,Accueil parfait’´´´´beau cadré’´ Surtout l’hôtesse d’accueil Maguema  très gentille ☺️👌🏾 …,accueil parfaitbeau cadre surtout lhotesse daccueil maguema tres gentille
il y a 6 ans,Cela fait deux fois ce mois ci que je me rend à ce burger King. Les burger sont bons certes. Mais les employés foûtent une pagaille pas possible et se crient dessus et rient très fort même en salle. J'entends meme des insultes entre les …,cela fait deux fois ce mois ci que je me rend a ce burger king les burger sont bons certes mais les employes foutent une pagaille pas possible et se crient dessus et rient tres fort meme en salle jentends meme des insultes entre les
il y a un an,"Maguema est tres sympathique, elle apporte de la joie au BK vieux port ! 😎😎 …",maguema est tres sympathique elle apporte de la joie au bk vieux port
il y a 5 mois,Tata Mag la meilleure ❤️❤️❤️❤️❤️,tata mag la meilleure
il y a 4 mois,Des hamburgers délicieux 😋et une attente raisonnable 😊 …,des hamburgers delicieux et une attente raisonnable
il y a un an,Belle vue et trop bonne accueil en particulier de L’hôtesse  d’accueil Maguema,belle vue et trop bonne accueil en particulier de lhotesse daccueil maguema
il y a un an,"Les frites au cheddar sont incroyables, le King deal est incroyable venez vite uesh !!",les frites au cheddar sont incroyables le king deal est incroyable venez vite uesh
il y a 4 ans,"Nous avions commandé à la borne, 2 menus avec frites plus deux salades. A réception, plus de salade en échange carottes crues avec Kiri, oignons frits et pas de frites. Lamentable. Le seul point positif, mon compagnon a râlé et ils nous ont remboursé les menus et nous avons consommé ce qu'ils nous ont servis. 😕😵😈 …",nous avions commande a la borne menus avec frites plus deux salades a reception plus de salade en echange carottes crues avec kiri oignons frits et pas de frites lamentable le seul point positif mon compagnon a rale et ils nous ont rembourse les menus et nous avons consomme ce quils nous ont servis
il y a un an,Très bon accueil un jolie sourire Maguema,tres bon accueil un jolie sourire maguema
il y a 8 mois,Bon accueil de Tata Mag 🎈🎉 …,bon accueil de tata mag
il y a un an,"On a été bien accueilli par madame Maguema, très souriante,très gentille, très l'écoute, on doit avoir des Maguema à Paris 😁😁😁 …",on a ete bien accueilli par madame maguema tres souriantetres gentille tres lecoute on doit avoir des maguema a paris
il y a un an,Personnel efficace et prestation standard. Au milieu du vieux port. Sympa,personnel efficace et prestation standard au milieu du vieux port sympa
il y a 6 ans,"Très bon mais le service est en mode plage, peut être que le responsable lui aussi en est. En bref ils sont tous a 2 de tension, et rien a foutre de vous puisqu' ils sont des KINGS",tres bon mais le service est en mode plage peut etre que le responsable lui aussi en est en bref ils sont tous a de tension et rien a foutre de vous puisqu ils sont des kings
il y a un an,"Incroyable ! Merci tata Mag ! J'avais faim, maintenant j'ai plus faim",incroyable merci tata mag javais faim maintenant jai plus faim
il y a 3 ans,Vu sur le vieux port,vu sur le vieux port
il y a un an,"Très bien accueilles, et la serveuse Maguena est très agréable et souriante",tres bien accueilles et la serveuse maguena est tres agreable et souriante
