date,review,cleaned_review
06/2024,"Mercredi 14 octobre, 12h37. Une grise journe dans la morose universit Lyon 2. Pris dune faim tenace et soudaine, un ami de longue date me dsigne un tablissement pouvant me sustenter.",mercredi octobre h une grise journe dans la morose universit lyon pris dune faim tenace et soudaine un ami de longue date me dsigne un tablissement pouvant me sustenter
06/2024,"Mon tacos prfr sur Lyon, un peu chre certes, mais on en a pour son argent car ils sont tout simplement dlicieux ! Les serveurs sont toujours supers simpas ! Allez y vite si vous navez pas encore test !",mon tacos prfr sur lyon un peu chre certes mais on en a pour son argent car ils sont tout simplement dlicieux les serveurs sont toujours supers simpas allez y vite si vous navez pas encore test
06/2024,Excellent nous y sommes alls avec mon mari  un trs bon rapport qualit prix le tacos est onctueux dlicieux,excellent nous y sommes alls avec mon mari un trs bon rapport qualit prix le tacos est onctueux dlicieux
06/2024,Payer un royal deja bien cher pour ce que c est et  pour avoir le mme quun classic clairement on avait les mmes avec ma copine jai demander viande kebab poulet je me retrouve avec du steak pas de kebab et par contre un max de frites videment moins coteux lol. Bref je ne reviendrais plus . Snack  viter vraiment,payer un royal deja bien cher pour ce que c est et pour avoir le mme quun classic clairement on avait les mmes avec ma copine jai demander viande kebab poulet je me retrouve avec du steak pas de kebab et par contre un max de frites videment moins coteux lol bref je ne reviendrais plus snack viter vraiment
06/2024,"Trs bon restaurant, service rapide et trs propre, les tacos comme les Burgers sont excellent. Le plus tout est servis avec le sourire. Merci",trs bon restaurant service rapide et trs propre les tacos comme les burgers sont excellent le plus tout est servis avec le sourire merci
06/2024,"Jai connu tacos world  Confluence, jai retrouver lenseigne via google maps mais cette fois si rue chevreul et comme la premire je ne suis pas du encore une fois merci  lquipe !",jai connu tacos world confluence jai retrouver lenseigne via google maps mais cette fois si rue chevreul et comme la premire je ne suis pas du encore une fois merci lquipe
06/2024,"Le tacos est correct mais cest beaucoup beaucoup trop cher et surtout par la taille que cest, un tacos normal a 450gr pour 6.50 euro, presque le prix dun maxi tacos quon peut trouver partout, cest juste pas possible ! et jen parle pas",le tacos est correct mais cest beaucoup beaucoup trop cher et surtout par la taille que cest un tacos normal a gr pour euro presque le prix dun maxi tacos quon peut trouver partout cest juste pas possible et jen parle pas
06/2024,"quipe au top, service rapide. Pour moi les meilleurs tacos de Lyon, je conseille. Un petit plus pour la sauce fromagre excellente et inclut dans les tacos, sans supplment.",quipe au top service rapide pour moi les meilleurs tacos de lyon je conseille un petit plus pour la sauce fromagre excellente et inclut dans les tacos sans supplment
06/2024,"Excellent tacos. Les tailles sont trs raisonnable et les pris le sont de mme. Les viandes sont, je trouve, trs bonnes Steak, Poulet, Cordon Bleu. Le service est tout de mme assez rapide mme lorsquil y a du monde.",excellent tacos les tailles sont trs raisonnable et les pris le sont de mme les viandes sont je trouve trs bonnes steak poulet cordon bleu le service est tout de mme assez rapide mme lorsquil y a du monde
06/2024,Le.tocos.etait.succulent..........je.reviendra......mon.petite.fils.etait.ravi.........merci............a.bientot..........michel takos gamera,letocosetaitsucculentjereviendramonpetitefilsetaitravimerciabientotmichel takos gamera
01/2024,"Excellent service, rapide et excellent accueil",excellent service rapide et excellent accueil
06/2024,"Pris un tacos entre amis en dbut de semaine, elle a bien commenc. Ctais ma premire fois chez Tacos World. On a du choix, la viande est bien cuite, portion correct , le pain  tacos  juste parfait. Un peu de monde mais cot tacos cest trs bien.",pris un tacos entre amis en dbut de semaine elle a bien commenc ctais ma premire fois chez tacos world on a du choix la viande est bien cuite portion correct le pain tacos juste parfait un peu de monde mais cot tacos cest trs bien
06/2024,Jaime pas trop critiquer mais bon pour un tacos  7 euros avec plus de sauce que autre chose avec de la viande carbonis que dun ct et le tas de frite que de lautre je trouve a du vol un peu surtout quand je vois que si on veut un menu,jaime pas trop critiquer mais bon pour un tacos euros avec plus de sauce que autre chose avec de la viande carbonis que dun ct et le tas de frite que de lautre je trouve a du vol un peu surtout quand je vois que si on veut un menu
06/2024,"Super accueil, explications claires et petites attentions !Service tourn vers le client.Restaurant plus que parfait.",super accueil explications claires et petites attentions service tourn vers le clientrestaurant plus que parfait
06/2024,EXCELLENT TACOS !!! Commander pour la premire fois chez eux grce  une promo via uber un tacos achet un tacos offert on a pris deux mdium sauce algrienne poulet cordon bleu ctait super bon avec leur sauce chakchouka maison et leur sauce fromagre le tout cuit au four sa change des autres enseignes de tacos.,excellent tacos commander pour la premire fois chez eux grce une promo via uber un tacos achet un tacos offert on a pris deux mdium sauce algrienne poulet cordon bleu ctait super bon avec leur sauce chakchouka maison et leur sauce fromagre le tout cuit au four sa change des autres enseignes de tacos
06/2024,"les tacos sont bon mais sans plus, pas de viande kebab uniquement poulet, steakhach, cordon bleu. Mais franchement les prix sont abuser jai jamais vue sa... un tacos normale donc de meme taille que PARTOUT ailleurs coute 8 euros !!!",les tacos sont bon mais sans plus pas de viande kebab uniquement poulet steakhach cordon bleu mais franchement les prix sont abuser jai jamais vue sa un tacos normale donc de meme taille que partout ailleurs coute euros
06/2024,"Les tacos sont bon, part contre jy suis allez deux fois pour me faire un vrai avis, et  chaque fois je suis tomber sur le mme serveur... Trs dsagrable et impoli, vu le nombre de tacos dans le coin je ne reviendrai plus.",les tacos sont bon part contre jy suis allez deux fois pour me faire un vrai avis et chaque fois je suis tomber sur le mme serveur trs dsagrable et impoli vu le nombre de tacos dans le coin je ne reviendrai plus
06/2024,Le Tacos World situ   Lyon 7 est au top. Les tacos sont trs bon et pour un budget raisonnable vous feront passer un bon moment.Service rapide et quipe serviable.,le tacos world situ lyon est au top les tacos sont trs bon et pour un budget raisonnable vous feront passer un bon momentservice rapide et quipe serviable
08/2023,"Jy suis all par erreur  cause de google maps, je regrette, jai mang mais je dconseille fortement.",jy suis all par erreur cause de google maps je regrette jai mang mais je dconseille fortement
06/2024,"Nul nul nul, tacos 3 viandes  8.5 pour un tacos avec une galette cotant 4.5 partout ailleurs. Le got nest pas au rdv, passez votre chemin, ne vous faites pas arnaquer",nul nul nul tacos viandes pour un tacos avec une galette cotant partout ailleurs le got nest pas au rdv passez votre chemin ne vous faites pas arnaquer
06/2024,"Faible rapport quantitprix, pour 8.50 la taille tait plutt petite pour un tacos royal. Peu de sauce, peu de chakchouka. Due mais la qualit de la viande tait au rendezvous.",faible rapport quantitprix pour la taille tait plutt petite pour un tacos royal peu de sauce peu de chakchouka due mais la qualit de la viande tait au rendezvous
06/2024,"Tacos excellent et quipe sympa. Toujours beaucoup de monde devant  midi, donc mieux vaut commander avec lapplication Tacos World en avance pour rcuprer son tacos sans attendre!",tacos excellent et quipe sympa toujours beaucoup de monde devant midi donc mieux vaut commander avec lapplication tacos world en avance pour rcuprer son tacos sans attendre
06/2024,"norme ce tacos, tout est excellent et laccueil est parfait. En plus les prix sont tout  fais abordable. Cest vraiment un incontournable de ce quartier.",norme ce tacos tout est excellent et laccueil est parfait en plus les prix sont tout fais abordable cest vraiment un incontournable de ce quartier
06/2024,"Tacos World cest la meilleure adresse pour manger un tacos sur Lyon. Il y a une variete de choix pour les sauces et les viandes, ce qui permet davoir un tacos different  chaque fois. Laccueil est parfait et lambiance correspond bien au quartier etudiant.",tacos world cest la meilleure adresse pour manger un tacos sur lyon il y a une variete de choix pour les sauces et les viandes ce qui permet davoir un tacos different chaque fois laccueil est parfait et lambiance correspond bien au quartier etudiant
06/2024,"Frites ok.Tacos trop de sauce, presque aucune trace de viande, sauce blanche paisse et qui nen a pas le got.",frites oktacos trop de sauce presque aucune trace de viande sauce blanche paisse et qui nen a pas le got
06/2024,"Jai tendance  trouver cette enseigne lgrement sursauter, pour y tre all plusieurs fois jai souvent rencontr les mmes problmes  tacos trop petit et pas assez de sauce fromage  lintrieur aprs ils sont bons bien sr",jai tendance trouver cette enseigne lgrement sursauter pour y tre all plusieurs fois jai souvent rencontr les mmes problmes tacos trop petit et pas assez de sauce fromage lintrieur aprs ils sont bons bien sr
06/2024,"Trs bon accueil, excellent tacos ! Jy vais depuis 4 5 ans a reste les meilleurs !!! Mention spciale pour Donald et Marez vous tes au top",trs bon accueil excellent tacos jy vais depuis ans a reste les meilleurs mention spciale pour donald et marez vous tes au top
01/2024,Super service merci beaucoup,super service merci beaucoup
06/2024,"Abdel et Lo sont au top, des commerciaux hors pair avec une gentillesse ingale",abdel et lo sont au top des commerciaux hors pair avec une gentillesse ingale
06/2024,"Trs gros problme dhygine, absolument tout tait sale, je nose mme pas imaginer ce quil se passe en cuisine, le caissier ntait pas trs sympathique, et le tacos  moitier froids et pas trs bon. Ce nest pas mon habitude dcrire de mauvais commentaires, mais l le problme dhygine est vraiment grave.",trs gros problme dhygine absolument tout tait sale je nose mme pas imaginer ce quil se passe en cuisine le caissier ntait pas trs sympathique et le tacos moitier froids et pas trs bon ce nest pas mon habitude dcrire de mauvais commentaires mais l le problme dhygine est vraiment grave
06/2024,"Trssssss retard. Quand je ne pouvais pas attendre plus, les tacos sont sorties.Et jai command un menu frites  coca. Mais le personnel na pas apport de",trssssss retard quand je ne pouvais pas attendre plus les tacos sont sortieset jai command un menu frites coca mais le personnel na pas apport de
06/2024,"Au tacos World Chevreul, vous mangerez les meilleurs tacos de Lyon. En plus, lquipe est top, les gars sont efficaces, rapides, sympas et  lcoute du client. Ajoutons que lt, ils restent mme ouverts toute la nuit ! Le lieu est",au tacos world chevreul vous mangerez les meilleurs tacos de lyon en plus lquipe est top les gars sont efficaces rapides sympas et lcoute du client ajoutons que lt ils restent mme ouverts toute la nuit le lieu est
06/2024,"le meilleur tacos de Lyon ! Un staff au top trs bon dlire. Le tacos cuit au four avec sa sauce fromage et chakchouka, une ppite ! pas besoin den dire plus faut y aller",le meilleur tacos de lyon un staff au top trs bon dlire le tacos cuit au four avec sa sauce fromage et chakchouka une ppite pas besoin den dire plus faut y aller
06/2024,"Accueil chaleureux, de dlicieux tacos trs bonne ambiance !",accueil chaleureux de dlicieux tacos trs bonne ambiance
06/2024,Restauration rapide et efficace. Le rapport qualitprix est l. Pas de soucis mis  part la queue constante aux heures des repas due  la prsence des facults  proximit.,restauration rapide et efficace le rapport qualitprix est l pas de soucis mis part la queue constante aux heures des repas due la prsence des facults proximit
06/2024,"Jadore ce tacos au four!!! jai dcouvert Tacos World cette semaine, jy suis retourn 3 fois en 2 jours tellement cest bon. Mon nouveau petit pch prfr",jadore ce tacos au four jai dcouvert tacos world cette semaine jy suis retourn fois en jours tellement cest bon mon nouveau petit pch prfr
06/2024,Tacos le plus mauvais que jai jamais mangLes gars ont soign la dco du snack mais c pas ce qui fait une bonne rputation,tacos le plus mauvais que jai jamais mangles gars ont soign la dco du snack mais c pas ce qui fait une bonne rputation
06/2024,"Une equipe souriante, bonne hygiene de snack on les voix plusieurs fois nettoyer leur plan de travaille le sol. Les tacos sont excellent avec une bonne sauce fromagere. Je recommande fortement",une equipe souriante bonne hygiene de snack on les voix plusieurs fois nettoyer leur plan de travaille le sol les tacos sont excellent avec une bonne sauce fromagere je recommande fortement
06/2024,"Service sympa et les tacos sont bons. Nanmoins, serviettes et boissons oublies sur une commande  emporter. Remarqu trop tard pour rebrousser",service sympa et les tacos sont bons nanmoins serviettes et boissons oublies sur une commande emporter remarqu trop tard pour rebrousser
06/2024,"Une honte, vraiment, 8,5  pour des tacos de moins de 20cm ???? Et en plus pas terrible ??Je ne comprends vraiment pas la note de 4,1... passez votre chemin il y a bien mieux ailleurs",une honte vraiment pour des tacos de moins de cm et en plus pas terrible je ne comprends vraiment pas la note de passez votre chemin il y a bien mieux ailleurs
06/2024,"Meilleur tacos de lyon!!! Jai commander via foodora un mega de 1kg je nai pas pu le fini, la sauce fromage est super bonne et la chekxhouka aussi, tacos cuit au four sa change vraiment des autre tacos. Je recomanderai",meilleur tacos de lyon jai commander via foodora un mega de kg je nai pas pu le fini la sauce fromage est super bonne et la chekxhouka aussi tacos cuit au four sa change vraiment des autre tacos je recomanderai
07/2023,"Questce que cest que a ? Un tacos  13,50 qui fait la taille de ma main ? Cest honteux",questce que cest que a un tacos qui fait la taille de ma main cest honteux
06/2024,Bonjour.Jai commander un tacos  partir de lapplication uber eats.. Je vous,bonjourjai commander un tacos partir de lapplication uber eats je vous
06/2024,"Trs mauvaisProduits industriels et fades, Tacos World bnficie surtout dune image de marque, cest le McDo des Tacos",trs mauvaisproduits industriels et fades tacos world bnficie surtout dune image de marque cest le mcdo des tacos
06/2024,"Excellent, le meilleur tacos quon ait mang sur Lyon. En plus, le personnel est super sympa",excellent le meilleur tacos quon ait mang sur lyon en plus le personnel est super sympa
06/2024,Lors dune promotion nous avons command deux tacos. Nous avons t trs dus...Ils taient presque crams dessous et   50 compos de sauce ce qui les,lors dune promotion nous avons command deux tacos nous avons t trs dusils taient presque crams dessous et compos de sauce ce qui les
06/2024,Un des meilleurs tacos que jai mang. Un trs large choix de sauces est propos ainsi que la taille des tacos. Lquipe est sympa et trs professionnelle. Je recommande  100.,un des meilleurs tacos que jai mang un trs large choix de sauces est propos ainsi que la taille des tacos lquipe est sympa et trs professionnelle je recommande
06/2024,Jusqu prsent pas de soucis en livraison a domicile. Dailleurs japprecie que le packaging soit en papier. MAIS aujourdhui livraison avec oubli des sauces et juste 6 wings au lieu de 12 payes.,jusqu prsent pas de soucis en livraison a domicile dailleurs japprecie que le packaging soit en papier mais aujourdhui livraison avec oubli des sauces et juste wings au lieu de payes
06/2024,"petit pour le prixpas de legumes dans le tacos, juste une tonne de sauce fromage sans gout.au moins jai command sans frites a linterieur, jaurai eu encore moins de",petit pour le prixpas de legumes dans le tacos juste une tonne de sauce fromage sans goutau moins jai command sans frites a linterieur jaurai eu encore moins de
06/2024,"Arrivant de Paris ,Le meilleur tacos que jai mang vraiment,Le personnel super sympa et enthousiasteVraiment faut ouvrir a sur paris !",arrivant de paris le meilleur tacos que jai mang vraimentle personnel super sympa et enthousiastevraiment faut ouvrir a sur paris
06/2024,"De moins en moins commercial hein ?Cest scandaleux. Quand on vous donne plus de 1000 balles et quon vous ramne des dizaines de personnes et quon se trompe sur les commandes, on rembourse et",de moins en moins commercial hein cest scandaleux quand on vous donne plus de balles et quon vous ramne des dizaines de personnes et quon se trompe sur les commandes on rembourse et
06/2024,Tacos world  une sacre histoire de cannettes..Au vu des commentaires il y a quand mme de quoi se poser des questions mais o sont donc ces canettes?! Srement les livreurs de Foodora qui les mettent dans,tacos world une sacre histoire de cannettesau vu des commentaires il y a quand mme de quoi se poser des questions mais o sont donc ces canettes srement les livreurs de foodora qui les mettent dans
06/2024,"Le tacos parfait , service carr , petit bemol sur le serveur aigri mais sa passe",le tacos parfait service carr petit bemol sur le serveur aigri mais sa passe
06/2024,Le meilleur Tacos de Lyon sans aucunes hsitation. Le service est incroyable ! Cest tout bonnement dlicieux. Je recommande  1000,le meilleur tacos de lyon sans aucunes hsitation le service est incroyable cest tout bonnement dlicieux je recommande
10/2023,Un des meilleurs tacos que jai mang de ma vie,un des meilleurs tacos que jai mang de ma vie
06/2024,Une tuerie... la chachouka maison  lintrieur et la cuisson four restent les trucs phares qui font la diffrence. Le choix des tailles et supplments permet vraiment de personnaliser son kif.,une tuerie la chachouka maison lintrieur et la cuisson four restent les trucs phares qui font la diffrence le choix des tailles et supplments permet vraiment de personnaliser son kif
06/2024,"Le service est agrable, lattente est peu longue, les tacos on vraiment bon got et le  ses que lont peut choisir nos taille de tacos en fonctions de nos faim je recommande  fortement",le service est agrable lattente est peu longue les tacos on vraiment bon got et le ses que lont peut choisir nos taille de tacos en fonctions de nos faim je recommande fortement
06/2024,trs bon restaurant de qualit le personnel est trs accueillant et chaleureux les tacos sont exquis je recommande fortement,trs bon restaurant de qualit le personnel est trs accueillant et chaleureux les tacos sont exquis je recommande fortement
06/2024,Service pas au top mme si le serveur ma bien fait rire. Sinon lattente en valait la peine. Tacos bien consistant et trs bon.,service pas au top mme si le serveur ma bien fait rire sinon lattente en valait la peine tacos bien consistant et trs bon
06/2024,"Commande Ubereat. Comme pour leur collgue de Villeurbanne, tromperie sur la marchandise. On profite du client qui nest pas sur place. Cest  dire deux sauces au choix, une seule prsente dans le tacos. Quant  la prparation Chakchouka",commande ubereat comme pour leur collgue de villeurbanne tromperie sur la marchandise on profite du client qui nest pas sur place cest dire deux sauces au choix une seule prsente dans le tacos quant la prparation chakchouka
06/2024,"Trs bons tacos, de mme pour les frites. Le personnel est sympa et commerant, et les prix sont honntes bien que je trouve la barquette un peu petite pour le prix.",trs bons tacos de mme pour les frites le personnel est sympa et commerant et les prix sont honntes bien que je trouve la barquette un peu petite pour le prix
06/2024,"Premiere exprience a ce tacos world et je ne suis pas dut dutoutAccueil vraiment parfait de Lo, trs souriant et efficaceAinsi que mahrez, trs rapide et efficaceA essayer sans plus tarder !!!!",premiere exprience a ce tacos world et je ne suis pas dut dutoutaccueil vraiment parfait de lo trs souriant et efficaceainsi que mahrez trs rapide et efficacea essayer sans plus tarder
07/2023,Pas du tout accueillant et trop cher pour sque cest je recommande pas,pas du tout accueillant et trop cher pour sque cest je recommande pas
01/2024,"Tacos salade tomate oignon, cordon bleu, tenders",tacos salade tomate oignon cordon bleu tenders
06/2024,Super bon et le personnel est sympa et accueillant ! Je reviendrai et je recommande cet endroit pour un bon tacos !,super bon et le personnel est sympa et accueillant je reviendrai et je recommande cet endroit pour un bon tacos
06/2024,Je trouve que c est un super restaurant la nourriture et bonne et la dame de service et trs gentille 5 toiles,je trouve que c est un super restaurant la nourriture et bonne et la dame de service et trs gentille toiles
06/2024,"7,50  un tacos mdium seul avec supplment thunders  escalope...il faut tre honnte, il tait trs bon le prix un peu cher je pense",un tacos mdium seul avec supplment thunders escalopeil faut tre honnte il tait trs bon le prix un peu cher je pense
06/2024,Trs bonne accueilEt le tacos tait dlicieux !,trs bonne accueilet le tacos tait dlicieux
06/2024,Meilleur tacos du quartier voir mme de Lyon. Service ultra rapide et espace coffee agrable pour manger sans sentir  la friture comme dans les autres snack,meilleur tacos du quartier voir mme de lyon service ultra rapide et espace coffee agrable pour manger sans sentir la friture comme dans les autres snack
09/2023,"Incroyable , trs bon et employs sympa rapide et efficace !",incroyable trs bon et employs sympa rapide et efficace
06/2024,"En dplacement sur Lyon un collgue  moi m ayant conseill de manger chez tacos world, et franchement jai t surpris par lacceuil de lquipe trs souriante. Les tacos ont vraiment bon got je les conseille",en dplacement sur lyon un collgue moi m ayant conseill de manger chez tacos world et franchement jai t surpris par lacceuil de lquipe trs souriante les tacos ont vraiment bon got je les conseille
04/2024,Accueil trs chaleureux,accueil trs chaleureux
06/2024,On a commander deux menus et nous avons t ravis trs bon et une super ambiance .,on a commander deux menus et nous avons t ravis trs bon et une super ambiance
06/2024,"Abdel et Lo, accueil super chaleureux, cool par la suite le vendeur tait trs professionnel tacos succulant, jen garde un souvenir dlicieux",abdel et lo accueil super chaleureux cool par la suite le vendeur tait trs professionnel tacos succulant jen garde un souvenir dlicieux
06/2024,"Top! Les tacos sont bien garnis et trs bons, le wrap est aussi bon, trs dlicieux en tout cas, je reviendrai lors de mes venues  Lyon !",top les tacos sont bien garnis et trs bons le wrap est aussi bon trs dlicieux en tout cas je reviendrai lors de mes venues lyon
06/2024,"Trs accueillant, un trs bon service un personnelle plus que gentille et une trs bonne hygine.",trs accueillant un trs bon service un personnelle plus que gentille et une trs bonne hygine
06/2024,"Dosage des sauces parfaite, bonne quantit de viande pour pas beaucoup de frites, la sauce gruyre est excellente et enfin un bon tacos cuit parfaitement au four. Je valide.",dosage des sauces parfaite bonne quantit de viande pour pas beaucoup de frites la sauce gruyre est excellente et enfin un bon tacos cuit parfaitement au four je valide
06/2024,"Un tacos sympa sans pretention, pas exceptionnel, la cuisine fait un peu sale de lextrieur cest un avis personnel",un tacos sympa sans pretention pas exceptionnel la cuisine fait un peu sale de lextrieur cest un avis personnel
06/2024,Du de ce snack jai commander avec Deliveroo  commande reu au bout de 2h dattente et en appelant le snack  il nous disse que cest la faute du livreur alors que cest eux mme qui se sont tromps de commande en la donnant au mauvais,du de ce snack jai commander avec deliveroo commande reu au bout de h dattente et en appelant le snack il nous disse que cest la faute du livreur alors que cest eux mme qui se sont tromps de commande en la donnant au mauvais
06/2024,"Trs bon accueil du jeune homme et des conseils, servi dans des temps corrects, le tacos est bon pour le prix",trs bon accueil du jeune homme et des conseils servi dans des temps corrects le tacos est bon pour le prix
06/2024,"Accueil au top ,  lcoute du client , avec de bon conseil pour le choix du tacos , cest trs propre et trs trs bon ! Je recommande",accueil au top lcoute du client avec de bon conseil pour le choix du tacos cest trs propre et trs trs bon je recommande
06/2024,"Sois disant ouvert jusqu 23h un vendredi, mais non  22h31 on ma signifi que a fermait 22h30!Si cest bien le cas mettez  jour vos horaires bordel!",sois disant ouvert jusqu h un vendredi mais non h on ma signifi que a fermait hsi cest bien le cas mettez jour vos horaires bordel
06/2024,Lieu moderne servant  la fois de trs bon tacos mais galement des cafs dlicieux. Je recommande vivement cette tablissement.  noter par contre que le choix de viande exclus la viande kebab.,lieu moderne servant la fois de trs bon tacos mais galement des cafs dlicieux je recommande vivement cette tablissement noter par contre que le choix de viande exclus la viande kebab
06/2024,"Habitue de manger des tacos je navais jamais encore goter celui de TWCest quand mme rare davoir un accueil pareil mais aussi davoir un produit avec des bases comme la chouckchouka et sauce fromagre dans les tacosFranchement au top, je reviendrai lquipe",habitue de manger des tacos je navais jamais encore goter celui de twcest quand mme rare davoir un accueil pareil mais aussi davoir un produit avec des bases comme la chouckchouka et sauce fromagre dans les tacosfranchement au top je reviendrai lquipe
06/2024,Satisfait du service a table pour les quelques fois ou jy ait manger. Est le concept tacos coffe super ! Fortement recommander,satisfait du service a table pour les quelques fois ou jy ait manger est le concept tacos coffe super fortement recommander
06/2024,Tacos frites et wrap bons. mais bien trop cher pour la taille de ceuxci. Jai vu de mme qualit et moins cher sur lyon. Livraison assez rapide.,tacos frites et wrap bons mais bien trop cher pour la taille de ceuxci jai vu de mme qualit et moins cher sur lyon livraison assez rapide
06/2024,Jai commander un tacos avec ma copine juste degeulasse il tait acide accueille nen parlons mme pas .. je ne remettrai plus jamais les pieds,jai commander un tacos avec ma copine juste degeulasse il tait acide accueille nen parlons mme pas je ne remettrai plus jamais les pieds
06/2024,"Franchement jtais tonne car je ne suis pas fane de tacos. Cest Vraiment super bon, tacos au poulet et sauce blanche. La pte pour tacos est excellente.",franchement jtais tonne car je ne suis pas fane de tacos cest vraiment super bon tacos au poulet et sauce blanche la pte pour tacos est excellente
06/2024,"Prix correcte par rapport aux services, bon gout et qulit de sandwich, ont Besoin et peuvent sameliorer .",prix correcte par rapport aux services bon gout et qulit de sandwich ont besoin et peuvent sameliorer
06/2024,Accueil trs chaleureux de la part de Abdel et le tacos tait trs bien fourni et trs bonJe le conseille vivement  tout le monde,accueil trs chaleureux de la part de abdel et le tacos tait trs bien fourni et trs bonje le conseille vivement tout le monde
06/2024,"Meilleur chane de tacos je recommande fortement, personnel super gentil, tacos au poids rien a dire.Merci de votre accueil.",meilleur chane de tacos je recommande fortement personnel super gentil tacos au poids rien a diremerci de votre accueil
06/2024,Dlicieux ! Le meilleur tacos que jai mang jusqu prsent.,dlicieux le meilleur tacos que jai mang jusqu prsent
06/2024,"Tacos dlicieux, personnel trs sympaPetit  pour la chouchouka",tacos dlicieux personnel trs sympapetit pour la chouchouka
06/2024,Dcouvert ce resto par hasard. Les tacos sont excellents et le personnel super sympa. Je vous recommande vivement leurs tacos. Recette originale  base de sauce fromagre,dcouvert ce resto par hasard les tacos sont excellents et le personnel super sympa je vous recommande vivement leurs tacos recette originale base de sauce fromagre
06/2024,"Jai commande un Tacos royal via lapplication, arrive surplace jai attendu moins de 5mn avant dtre servie, laccueil super sympa la cb  partir de 1 o top !!!",jai commande un tacos royal via lapplication arrive surplace jai attendu moins de mn avant dtre servie laccueil super sympa la cb partir de o top
06/2024,"TACOS WORLD est le tacos mondial, le royale est le roi des tacos jai ador surtout la sauce fromagre et la chakchouka, je recommande, et je peut pas mempcher den manger, et les wigs sa donne des ailes....",tacos world est le tacos mondial le royale est le roi des tacos jai ador surtout la sauce fromagre et la chakchouka je recommande et je peut pas mempcher den manger et les wigs sa donne des ailes
06/2024,"Immonde, des souris se baladent dans le restaurant, nous y sommes alls  2 et nous avons tous les deux t malades par la suite. Nallez pas lbas",immonde des souris se baladent dans le restaurant nous y sommes alls et nous avons tous les deux t malades par la suite nallez pas lbas
06/2024,"Trs bons tacos, accueil plus que chaleureux !! Je recommande, bon rapport qualit prix  !",trs bons tacos accueil plus que chaleureux je recommande bon rapport qualit prix
06/2024,Je vous remerci de votre serviceVraiment parfaitBonne cuisine excelent tacos.,je vous remerci de votre servicevraiment parfaitbonne cuisine excelent tacos
06/2024,"Un accueil au top mme en fin de service, des tacos dlicieux, et le tout avec le sourire. Bravo.",un accueil au top mme en fin de service des tacos dlicieux et le tout avec le sourire bravo
06/2024,Excellent accueil toujours aussi chaleureux et service rapide aller au tacos world est devenu un rituel,excellent accueil toujours aussi chaleureux et service rapide aller au tacos world est devenu un rituel
06/2024,"De trs bons tacos, et un service au top.Un des 5 tacos avait t oubli lors de ma dernire commande, il nous a t prpar et  livr en 12 minutes chrono",de trs bons tacos et un service au topun des tacos avait t oubli lors de ma dernire commande il nous a t prpar et livr en minutes chrono
06/2024,Service au TOP tacos Dlicieux hyper bien fait par Abdel qui nous a trs bien accueilli et servi,service au top tacos dlicieux hyper bien fait par abdel qui nous a trs bien accueilli et servi
06/2024,Tacos savoureux unique en son genre jai lhabitude den manger mais celui ci est vraiment trop bon et le personnel est super.,tacos savoureux unique en son genre jai lhabitude den manger mais celui ci est vraiment trop bon et le personnel est super
06/2024,Je viens de manger mon premier Tacos.Tres bon accueil .Le personnel est  lcoute du client.De plus le tacos est trs bon et chaud.Je recommande.,je viens de manger mon premier tacostres bon accueil le personnel est lcoute du clientde plus le tacos est trs bon et chaudje recommande
06/2024,MEILLEUR TACOS DE LYON! Bien garnis et gnreux en sauce! et lquipe toujours au top!! Je valide fooort,meilleur tacos de lyon bien garnis et gnreux en sauce et lquipe toujours au top je valide fooort
06/2024,Le meilleur de tacos de Lyon entire qualit prix abordable je vous recommande vivement cordon bleu sauce blanche menu Royal une tuerie oh l l oh l l merci pour votre attention. why not,le meilleur de tacos de lyon entire qualit prix abordable je vous recommande vivement cordon bleu sauce blanche menu royal une tuerie oh l l oh l l merci pour votre attention why not
06/2024,"Trs bon comme tous les tacos world de Lyon, Toujours bien accueillis et on y mange trs bien ! Je recommande",trs bon comme tous les tacos world de lyon toujours bien accueillis et on y mange trs bien je recommande
06/2024,"Les tacos sont excellents, les serveurs sont trs agrables bonne accueil. Je conseil",les tacos sont excellents les serveurs sont trs agrables bonne accueil je conseil
06/2024,"Tacos parfait, pas charg de frite, poulet marin, sauce gruyre et chakchouka sans supplment.Service rapide mais salle  ltage vite surcharge le midi",tacos parfait pas charg de frite poulet marin sauce gruyre et chakchouka sans supplmentservice rapide mais salle ltage vite surcharge le midi
06/2024,Le tacos est bon mais lannonce Deliveroo est trompeuse ... elle montre des frites avec le tacos et elles ne sont pas comprise dans le menu.,le tacos est bon mais lannonce deliveroo est trompeuse elle montre des frites avec le tacos et elles ne sont pas comprise dans le menu
06/2024,"jai pris un menu tacos viande hache, les frites degeulasse froides, la viande hache horrible avec des morceaux durs. Jen ai mang des tacos dans ma vie mais celui l cest lun des pires.",jai pris un menu tacos viande hache les frites degeulasse froides la viande hache horrible avec des morceaux durs jen ai mang des tacos dans ma vie mais celui l cest lun des pires
06/2024,"Meilleur tacos de Lyon, cependant cest trs cher.",meilleur tacos de lyon cependant cest trs cher
11/2023,Les Tacos et les frites sont vraiment trs bons,les tacos et les frites sont vraiment trs bons
